WORD	GENDER	LEMMA SYNONYM	INFLECTION	WORD CLASS	BASIC FORM	TRANSLATION NUMBER	RESTRICTION	SCIENTIFIC NAME	SAAMI	SAAMI TRANSLATION CASE OR FORM	WORD CLASS	EXPLANATION	TRANSLATION SYNONYM1	TRANSLATION SYNONYM2	TRANSLATION SYNONYM3	TRANSLATION SYNONYM4	TRANSLATION SYNONIM 5	TRANSLATION SYNONIM 6	SPANISH_EX_1	SAAMI_EX_1	SPANISH_EX_2	SAAMI_EX_2	SPANISH_EX_3	SAAMI_EX_3	SPANISH_EX_4	SAAMI_EX_4	SPANISH_EX_5	SAAMI_EX_5	SPANISH_EX_6	SAAMI_EX_6	SPANISH_EX_7	SAAMI_EX_7
por ahí				AdvLc		3			dasa		Adv		s: dohko						El autobús pasa por ahí.	Busse vuodjá dohko.												
ahora				Adv		1			dál		Adv		v: dal																			
ahora		s: en la actualidad		Adv		2			dálá-áiggi		Adv		s: dáláš	s: dánáigásaččat																		
ahora mismo		s: justo ahora		AdvLc		3			aiddo dál		AdvLc		s: dakkaviđe	s: dállánaga																		
ahorrar			1a	V		1			seastit		V	TV	s: duohččat	s: duddet	s: cuhcit				Ahorro dinero para que podamos viajar.	Mun seasttán ruđa vai mii sáhttit mátkkoštit.												
ahorrar			1a	V		2			seastit		V	TV, + en							Esa familia ahorra mucho en comida.	Dát joavku seastá ollu borramuša. 												
ahorrar			1a	V		3			beastit		V	TV, WObjPron	s: gádjut	s: árpmihit					Como no tenemos tiempo, os voy a ahorrar los preliminares.	Go mis ii leat dilli, de mun áiggun gádjut álgodoaibmabijuid.												
ahorrar			1a	V		4	Gussa- ja eará šibitdoaluin		lasihit		VLc	TV	s: cegget ealu																			
ahorrarse			1a	V	ahorrar	5			seastit 		V	Prnl, TV							Puedes ahorrarte tanto sufrimiento.	Don sáhtát seastit gillámuša.												
ahorro	M			N		1			seastin		N		s: duohččan																			
ahorros	M			N	ahorro	2	Ruđaid ektui		seastinruđat		N	Use: Pl																				
ahumado	M,F			A		1			suovastuvvon		A																					
ahumado	M,F			A		2			suovas-		Attr								arenque ahumado 	suovassallit	pechuga de ganso ahumada	suovasčuotnjága raddi										
ahumar			1a	V		1	Guoli, bierggu		suovastuhttit 		V	TV																				
aire	M			N		1			áibmu		N																					
aire	M			N		2			áibmogeardi		N																					
aire	M			N		3	Musihkka/Música		šuokŋa		N																					
corriente de aire	F			NLc		4			jiella		N		s: jiellu	s: bosanas																		
ejército del aire	M			NLc		5			áibmosuodjalus		N		s: áibmofámut	s: áibmovárjalus																		
al aire libre				AdvLc		6			olgun		AdvLc		s: olggu ovddas	s: áimmu ovddas	s: buhtes áimmu	s: ilmmi ovddas																
cambiar de aires			1b	VLc		7			lonuhit áimmu		VLc	IV, UseNor: Pl	s: biggohit																			
darse un aire a			1r	VLc	dar	8	Sulastahttit olbmuid, gárvvuid		sulastahttit		V	Prnl, IV	s: leat sullalagaid						Gabriel se da un aire a su vecino.	Gabriel sulastahttá iežas siidaguoimmi.												
disparar al aire			1a	VLc		9			báhčit váruhanskuohta		VLc	TV	s: dieđihit																			
saltar por los aires			1a	VLc		10			bávkkehit		V	IV, UseNor: Pl							El coche saltó por los aires.	Biila bávkkehii.												
tomar el aire			1a	VLc		11			buhtes áimmu vuoigŋat		VLc	IV	s: dearvvas áimmu vuoigŋat	s: buhtes ilmmi vuoigŋat	s: dearvvas ilmmi vuoigŋat	s: váccašit	s: vádjolit	s: fitnat váccašeamen														
aislado	M,F			A		1			sirren		A		s: sierranan																			
aislamiento	M			N		1			isolašuvdna		N		s: sierru	s: sierraneapmi					Cuba ha sufrido durante muchos años el aislamiento económico.	Cuba lea gillán máŋga jagi ekonomalaš isolašuvnnas.												
aislar			1a	V		1			sirret		V	TV																				
aislarse			1a	V	aislar	2			sierranit		V	Prnl, ReflV																				
ajedrez	M			N		1			šáhkka		N																					
ajo	M			N		1			vilgeslávki		N																					
diente de ajo	M			NLc		2			vilgeslávkkebihttá		N																					
estar en el ajo			1p	VLc		3	Go ášši ii leat almmolaš, Figuratiiva/Figurado, Beaivválaš giella/Uso coloquial		dovdát		V	IV	s: leat diđolaš	s: áicat																		
alargado	M,F			A		1			guhkedáleš		A								Anna tiene la cara alargada.	Ánnes lea guhkedáleš ámadadju.												
alargar			1h	V		1			guhkedit		V	TV																				
alargar			1h	V		2	Áigi		guhkedit		V	TV	s: maŋidit						La administración ha alargado el plazo de entrega de los proyectos.	Hálddahus lea guhkedan prošeavttaid áigemeari.												
alargar			1h	V		3	Sturrodat		guhkedit		V	TV							Tengo que alargar la cadena para llegar hasta el árbol.	Ferten guhkedit láhkkiid vai ollet murrii.												
alargar			1h	V		4	Áigi		guhkkut		V	IV							Los días alargan en marzo.	Beaivvit guhkkot njukčamánus.												
alargar la vista			1h	VLc		5	Go dát mii lea gehččon ii leat almmolaš		geahččat áicilvuođain		VLc	TV	s: geahččat dárkilit	s: dárkot																		
alargar el oído			1h	VLc		6	Go dát mii lea gullon ii leat almmolaš		guldalit áicilvuođain		VLc	TV	s: bealljeskaddarastit																			
alargarse			1h	V	alargar	7	Áigi ja sturrodat		guhkkut		V	Prnl, IV							Las semanas se alargan cuando hay poco que hacer.	Vahkut guhkkot, go unnán lea dahkat.												
alargarse			1h	V	alargar	8			fanahallat		V	Prnl, IV	v: vanahallat						El gato se alarga cuando bosteza.	Bussá fanahallá go gávastallá.												
alarmante	M/F			A		1			balddihahtti		A		s: suorggahahtti						La alarmante contaminación preocupa a los expertos.	Balddihahtti nuoskkideapmi váivvida áššedovdiid.												
alcalde	M			N		1			sátnejođiheaddji		N																					
alcaldesa	F			N		1			sátnejođiheaddji		N		s: nisson sátnejođiheaddji																			
alcanzar 			1f	V		1			olahit		V	TV	s: ollet						Ahora es posible alcanzar el Polo Norte como turista.	Dálá-áiggi lea vejolaš olahit Davvipovlii mátkkošteaddjin.	Habían alcanzado un nivel tecnológico muy avanzado.	Sii ledje ollen hui alla teknologálaš dási.										
alcanzar 			1f	V		2			juksat		V	TV	v: joksat	s: nagadit					Corriendo, es difícil alcanzar a Pedro.	Viegadettiin lea váttis juksat Pedro.	Como no he vivido en Pekín, no alcanzo a imaginar tanta gente junta.	Go in leat orron Pekingas, de in nagat miellagovahallat nu ollu olbmuid čoahkisin.										
alcanzar 			1f	V		3	Buorremenolašvuođa sátni/Uso cortés		addit		V	TV, WObjPron	s: geiget						Por favor ¿me alcanzas la sal?	Sáhtášit go leat nu buorre, ahte geiget munnje sálttiid?												
alcanzar 			1f	V		4			bistit		V	IV	s: juoksut	s: leat doarvái	s: leat nohkka				El agua alcanza para otros tres días.	Čáhci bistá golbma jándora.												
alcanzarse			1f	V	alcanzar	5			juvssahallat		V	Prnl, RecV	v: jovssahallat	s: duohpat nuppi					Los dos equipos corrieron hasta alcanzarse en el centro del campo.	Diet guokte joavkku vihke dassá, go juvssahalle guovdo gietti.												
alce	M			N		1		alces alces	ealga		N		s: sarvva																			
aldea	F			N		1			gilli		N								Él vivía cerca de una pequeña aldea.	Son orui smávva giláža lahka.												
alegrar			1a	V		1			ilosmahttit		V	TV																				
alegrar			1a	V		2	Figuratiiva/Figurado		čuvgehit		V	TV							Esta tapicería alegra la habitación.	Dát skoađas čuvgeha dán lanja.												
alegrarse			1a	V	alegrar	3			illudit		V	Prnl, IV	s: illosit	s: ilosmit	s: ilosmuvvat				Cantando se alegran los corazones.	Lávllodettiin váimmut illosit.												
alegrarse de			1a	VLc	alegrar	4			illudit		V	Prnl, IV	s: illosit	s: ilosmit	s: ilosmuvvat				Me alegro de recibir tus noticias.	Mun illudan go vuostáiválddán du ođđasiid.												
alegre	M/F			A		1			movttet		A		s: ilolaš						Hoy me siento alegre.	Otne mun dovddan iežan movttet.												
alejado	M,F			A		1			gáiddus		A								una zona alejada	gáiddus guovlu												
alejar			1a	V		1			čorget		V	TV	s: doppidit	s: jávkadit	s: diebbánit																	
alejarse			1a	V	alejar	2			diebbánit		V	Prnl, IV	s: meahccidit																			
alentar			1k	V		1			movttegahttit		V	TV	s: movttiidahttit						Sus palabras consoladoras la alentaron a proseguir.	Sin jeđđejeaddji sánit movttegahttet dan joatkit.												
alevín	M,F			N		1	Mánná gii hárjehallagoahtá muhtun valáštallamii		mánná		N								Los alevines vencieron al equipo júnior.	Mánát vuite boarrásat nuoraid vuostá.												
alevín	M,F			N		2	Guolli		veajet		N		s: vedjor																			
alfombrar			1a	V		1			gokčat láhtteránuin		VLc	TV							alfombrar una habitación	gokčat ásodaga láhtteránuin 												
alfombrar			1a	V		2	Figuratiiva/Figurado		lebbet		V	TV							El campo estaba alfombrado de flores.	Gieddi lei lebbejuvvon rásiiguin.												
alga	F			N		1		chlorophyta, charophyta	stuollá		N		s: mearradárrá	s: mearrastárrá																		
algo				Pron, Indef		1	Go lea subtantiivvain: + de		veaháš		N								¿Me pones algo de sal?	Attášit go munnje veaháš sáltti?												
algo				Pron, Indef		2			veaháš		Adv								Ese hombre es algo mayor.	Diet olmmoš lea veaháš agáiduvvagoahtán.												
algo				Pron, Indef		3			juoga		Pron	Nom							Allí se ve algo.	Juoga oidno doppe.												
algo				Pron, Indef		4			juoidá		Pron	Acc							He visto algo.	Lean oaidnán juoidá.												
algo				Pron, Indef		5			juostá		Pron	Loc							Teme algo.	dat ballá juostá.												
algo				Adv		6			veaháš		Adv								La casa está algo lejos.	Viessu lea veaháš dobbelis dás.												
algodón	M			N		1			bummol		N		v: bubmol																			
alguien				Pron, Indef		1	Olmmoš		muhtun		Pron	UseAlw: Sg	s: muhtin						Alguien viene, pero no sé quién es.	Muhtun (olmmoš) boahtá, muhto in dieđe gii son leažžá.												
algún	M,F			A, Indef		1			muhtun		A, Pron		s: muhtin	s: soamis					Aquí hay algún hombre bueno.	Dáppe lea muhtun olmmoš gii lea buorre.	Algunas perdices vuelan alto.	Muhtun rievssahat girdet áimmus.										
algún	M,F			A, Indef		2	Báiki/Lugar		juosat		Pron	Ill							Mus livččii miella vuolgit juosat.	Me gustaría viajar a algún lugar.												
alguno	M,F			A, Pron, Indef		1			muhtun		A, Pron		s: muhtin	s: soamis					Algunas perdices vuelan alto.	Muhtun rievssahat girdet áimmus.	— ¿Has visto perdices por aquí? — He visto algunas.	— Leat go (don) oaidnán rievssahiid dáppe birrasiin? — Lean oaidnán soapmása	Algunos hombres son buenos.	Muhtun olbmot leat buorit.	— ¿Todos ellos son buenos? — No, sólo algunos.	— Leat go (sii) buohkat buorit? — Eai, dušše muhtumat.						
alimentar			1a	V		1			biebmat		V	TV	s: biepmadit	s: gaccahit																		
alimentar		s: tener	1a	V		2	Figuratiiva/Figurado			Hab		Saam: Habitiiva Cealkkagis/En expresión habitiva							No alimento ninguna esperanza.	Mus ii leat mihkkege doaivva.												
alimentarse			1a	V	alimentar	3			borrat		V	Prnl, ReflV, + de, + con							El ratón se alimenta de queso.	Sáhpán borrá vuosttá.												
alimentarse			1a	V	alimentar	4			biebmat		V	Prnl, RecV	s: biepmadit	s: njamahit					Cuando hay escasez, algunos animales se alimentan los unos a los otros.	Go biebmovátni lea, de muhtun eallit njamahit nuppiid.												
aliviar			1b	V		1			geahpedit		V	TV							El medicamento alivia el dolor.	Dálkkas geahpeda bákčasa.	Eso le aliviará la carga.	Dát geahpedivčče su noađi.	Le voy a dar algo para aliviar los síntomas.	Áiggun addit juoidá, vai geahpeda dávdda-álggu.								
aliviarse			1b	V	aliviar	2			geahpedit		V	Prnl, ReflV							Se alivia el dolor cantando.	Son geahpeda morraša lávllodettiin.												
alivio	M			N		1			geahpádus		N		s: geahpedeapmi																			
allí		s: allá		Adv		1			dos		Adv								allí dentro	dos	allí mismo	aiddo dos										
allí				Adv		2	Stáhtalaš/Estático		doppe		Adv								La casa está allí.	Viessu lea doppe.												
(hacia) allí		s: (hacía) allá		Adv		3	Dynámalaš/Dinámico		dohko		Adv								Voy (hacia) allí.	Vuolggán dohko.												
alma	F			N		1			siellu		N	Span: Sg, UseAlw: Article M							El alma de mi padre es noble.	Mu áhči siellu lea buhtis.	Las almas de los hombres son invisibles.	Olbmuid sielut leat oaidnemeahttumat.										
almacén	M			N		1			gálvodállu 		N																					
grandes almacenes	M			NLc		2			dávvirdállu		N	Span: UseAlw: Pl		s: gálvodállu	s: stuorragávpi																	
almeja	F			N		1		musculus lamellibranchia	guiski		N		v: skuiski																			
almorzar			1f, 1m	V		1			borrat (beaivvi) gaskaborramuša		V	TV							Almuerzan un bocadillo.	Sii borret láibbi gaskaborramuššan.												
almorzar			1f, 1m	V		2			gazzat (beaivemállása)		V	IV							Ayer almorcé muy bien.	Ikte gazzen viehka álbmás mállása.												
almuerzo	M			N		1	Iđitborramuša ja beaivemállása gaskkas		beaivemális		N		s: gaskabeaiborramuš																			
alquilar			1a	V		1			láigohit		V	TV							Vamos a alquilar un coche para el fin de semana.	Mii vuolgit láigohit biilla vahkkolohppii.												
alquilarse			1a	V	alquilar	2			láigohit			UseTV							El verano pasado nos alquilamos un coche y viajamos por España.	Mannan geasi láigoheimmet biilla ja mátkkošteimmet Spaniajas.												
alquilar		s: poner en alquiler	1a	V		3			bidjat láigumassii		VLc	TV	s: láigohit						Alquilo mi apartamento a unos vecinos.	Mun bijan láigumassii iežan vistti ránnjáide.												
se alquila			1a	V		4	Galba		láiguhuvvot		V	Imp, 3per																				
alquiler	M			N		1			láigu		N		s: láigohat						Se dedica al alquiler de coches.	Son bargá biilaláigohagas.												
alrededor				Adv		1			birra		Adv, Po								En el centro hay una fuente y alrededor muchos árboles.	Guovddážis lea čáhcecirggangáivo ja leat ollu muorat birra. 	Miró (a su) alrededor.	Son geahčai iežas birra.										
alrededor de 				AdvLc		2	Johtu		birra		Adv, Po								La Tierra gira alrededor del Sol.	Eana(n) jorrá beaivvi birra.												
alrededor de 				AdvLc		3	Fáddá		fáttá		Adv, Po								La novela gira alrededor de un crimen.	Novealla fátmmasta rihkkosa fáttá.	La novela gira alrededor de un crimen.	Novealla lea čállojuvvon rihkkosa fáttás.										
alrededor de 				AdvLc		4	Mihtádus		sullii		Adv								Mide alrededor de dos metros.	Dat lea sullii guokte mehtera guhkkosaš.												
alrededor de 				AdvLc		5	Cealkaga áigi/En expresión temporal		sullii		Adv								Llegaremos alrededor de las tres.	Mii joavdat sullii golmma áiggi.	Llegaremos alrededor del cinco de mayo.	Mii joavdat sullii miessemánu viđát beaivvi.										
alrededores	M			N		1			birrasat		N	UseAlw: Pl  	s: ravdaguovllut						Vive en los alrededores de Oslo.	Son orru Oslo birrasiin.	Vive en los alrededores de Oslo.	Son orru Oslo ravdaguovlluin.										
altar	M			N		1			áltár		N																					
alto	M,F			A		1			allat		A								En mi pueblo hay una torre alta.	Mu gilis lea alla toardna.												
alto	M,F			A		2			guhkki		A								Antonio es demasiado alto.	Antonio lea mearehis guhkkin.												
en voz alta 				AdvLc		3			alla jienain		AdvLc		s: jitnosit																			
alto				Adv		1			badjin		Adv, Po								No puedo coger la maleta; está muy alto.	In sáhte váldit koaffara, dat lea hui badjin.	volar alto	girdit badjin										
en lo alto de				AdvLc		2	Stáhtalaš/Estático		gierragis 		Adv								En lo alto del árbol hay un nido.	Muorragierragis lea lottebeassi.												
hacia lo alto 		s: hacia arriba		AdvLc		3	Dynámalaš/Dinámico		bajás		Adv, Po		s: bajásguvlui						El pájaro vuela hacia lo alto.	Loddi girdá bajásguvlui.												
hacia lo alto 		s: hacia arriba		AdvLc		4	Dynámalaš/Dinámico			Jorgaluvvo heivvolaš Sámegiel verbii									El humo sube hacia lo alto.	Suovva borggista.	El humo sube hacia lo alto.	Suovva badjána.										
alto				Adv		5	Jiena		jitnosit		Adv								Hablan muy alto.	Sii hupmet hui jitnosit.												
alto	M			N		1			allodat		N		s: aláš	s: čohkka																		
dar el alto			1r	VLc		2			bissehit		V	TV	s: orustahttit																			
hacer un alto en			2s	VLc		3			bisánit 		V	IV	s: orustit						Hicimos un alto en el camino para comer.	Mii bisáneimmet geaidnogurrii boradit.												
¡alto!	M			Interj		1			bisán!		Interj		s: orus!																			
altura 	F			N		1			allodat		N								No sé qué altura puede tener la montaña.	In dieđe man allodagas várri sáhttá leat.												
altura 	F			N		2	Figuratiiva/Figurado		árvu		N								Es una película de mucha altura.	Ealligovas lea stuorra árvu.												
de altura	M/F			ALc		3	Figuratiiva/Figurado		árvvolaš		A																					
alud	M			N		1	Muohta		uđas 		N																					
alud	M			N		2	Geađgi		njirran		N																					
alud	M			N		2	Figuratiiva/Figurado		ollu		Pfs								Recibió un alud de llamadas.	Son oaččui ollu telefončuojahemiid.												
alumbrar			1a	V		1			geavahit lámppá, gintala, jna., vai čuovgá		Pfs	TV							Alumbra la habitación con una vela.	Son geavaha gintala čuovgat lanja.												
alumbrar			1a	V		2			čuovgat		V	IV							La lámpara alumbra bien.	Lámpá čuovgá bures.												
alumbrarse			1a	V	alumbrar	3			geavahit lámppá, gintala, jna., oaidnin dihte		VLc	Prnl, ReflV							Se alumbran con velas.	Sii geavahit gintaliid oaidnin dihte.												
alumno 	M,F			N		1			oahppi		N																					
alzamiento 	M			N		1			stuibmi		N		s: stuimmádat						alzamiento militar 	suodjalusa stuibmi												
alzar			1f	V		1			loktet		V	TV	s: bajidit						alzar la mano	loktet gieđa												
alzarse			1f	V	alzar	2			čuožžilit		V	Prnl, ReflV	s: badjánit						Me alzo sobre la silla para alcanzar los libros.	Mun čuožžilan čohkkánsajis vai olahan girjjiid.												
alzar el vuelo			1f	VLc		3			girdilit 		V	IV	s: loktanit						Las perdices alzaron el vuelo.	Rievssahat girdiledje.												
